subject,topic_id,window,win_start,win_end,top_words,n_words
math,71,2020–2025,2020,2025,"action, amenable, countable, group, measure, ergodic, entropy, space, compact, subgroup, finite, sofic, topological, borel, orbit, property, psh, subshift",18
math,72,2000–2005,2000,2005,"bio, fishery, institutional, management, marine, participatory, renewable_resource, risky, scarcity, viability",10
math,72,2005–2010,2005,2010,"attack, bio, consumer, control, deception, ems, estimator, fishery, grid, institutional, management, marine, participatory, power, renewable, renewable_resource, risky, scada, scarcity, viability",20
math,72,2010–2015,2010,2015,"power, control, energy, grid, network, load, renewable, attack, storage, blackout, cost, optimal, scada, consumer, deception, ems, estimator, generation, injection, optimization, outage, pmu, supply, transmission, turbine",25
math,72,2015–2020,2015,2020,"control, energy, grid, load, power, network, voltage, cost, microgrid, transmission, battery, market, optimal, optimization, storage, attack",16
math,72,2020–2025,2020,2025,"energy, grid, market, optimization, power, load, control, network, voltage, battery, cost, electricity, microgrid, storage, renewable_energy, uncertainty",16
math,73,2000–2005,2000,2005,"nonlinear, wave, quasilinear, global, codim, existence, reversal, supp, energy, medium, null, refocusing, decay_rate, dispersive, dissipative, heterogeneous_medium, initial, lebeau, obstacle, renormalization, shock, signal, spatial, speed, sqrt, star, strut, threshold, transducer, uniphase, vibration",31
math,73,2005–2010,2005,2010,"global, nonlinear, wave, estimate, energy, semilinear, decay, parabolic, colombeau, dissipative, existence, attractor, cer, decay_rate, dispersive, domain, electromagnetic, exterior, hyperbolic, initial_datum, lebeau, medium, nonlinearity, quasilinear, rectangular, regularity, spatial, supercritical",28
math,73,2010–2015,2010,2015,"energy, global, initial_datum, nonlinear, semilinear, wave, blow, decay, estimate, existence, blowup, dissipative, parabolic, attractor, detonation, nonlinearity, singularity",17
math,73,2015–2020,2015,2020,"blow, energy, global, initial_datum, nonlinear, semilinear, wave, critical, decay, blowup, parabolic, stability, dissipative, estimate, existence, initial, lifespan, viscous_shock",18
math,73,2020–2025,2020,2025,"blow, energy, initial_datum, nonlinear, semilinear, wave, decay, nonlinearity, blowup, estimate, global, lifespan, critical, frac, heat",15
math,74,2000–2005,2000,2005,"algebra, cohomology, operad, homology, coring, kos, lie_algebra, mathtt, category, cyclic, frobeniusian, hochschild_cohomology, imb, modop, adem, associative, barratt, coh_hilb, cycop, deformation, dgla, frac23_frac23prop, gerstenhaber, koszul, lielie, qgr, sheaf, taft, ttt",29
math,74,2005–2010,2005,2010,"algebra, cohomology, hochschild_cohomology, homology, operad, category, hochschild, hochschild_homology, koszul, algebras, module, qgr, coh_hilb, cohoch, commutative, deformation, dgla, formality, gerstenhaber, imb, infinity, inftya_infty, isomorphism, loday, ttt",25
math,74,2010–2015,2010,2015,"algebra, algebras, cohomology, hochschild_cohomology, homology, operad, category, homotopy, hochschild_homology, hochschild, infinity, cobar, cochain, deformation, drep, functor, hypercommutative, inftya_infty, module, space",20
math,74,2015–2020,2015,2020,"algebra, cohomology, hochschild_cohomology, homology, homotopy, algebras, koszul, hochschild, hochschild_homology, operad, cyclic, hom, category, cochain, commutative, deformation, group, infinity, lie_algebra, theory, underline",21
math,74,2020–2025,2020,2025,"algebra, category, cohomology, hochschild_cohomology, homology, homotopy, algebras, hom, mathcal, operad, cochain, koszul, group, hochschild, hochschild_homology, mathcal_fma_bud, ring, underline",18
math,75,2000–2005,2000,2005,"hopf, hopf_algebra, algebra, category, quantum, clifford, subalgebra, extension, galois, group, groupoid, hopf_galois, module, associative_dialgebra, bialgebra, biconvolution, coalgebra, comodule, cosemisimple, cyclic, hat_inftyrep, hopf_gebra, koppinen, ladder, noncommutative, operad, pentagon, rack, torsor, unknot",30
math,75,2005–2010,2005,2010,"algebra, category, group, hopf, hopf_algebra, coalgebra, bialgebra, module, tmop, operad, ach, cocycle, comodule, depth, dialgebra, extension, galois, groupoid, hopf_galois, pseudogroup, quantum, semisimple, structure",23
math,75,2010–2015,2010,2015,"algebra, bialgebra, category, coalgebra, group, hopf, hopf_algebra, module, algebras, comodule, depth, dialgebra, hom, monoid, operad, sayd, structure, wreath_product",18
math,75,2015–2020,2015,2020,"algebra, algebras, category, group, hopf, hopf_algebra, bialgebra, coalgebra, hom, hopf_algebroid, module, operad, antipode, comodule, finite, fusion, hopf_galois, monoidal, monoidal_category, qruea, wreath_product",21
math,75,2020–2025,2020,2025,"algebra, algebras, category, hopf, hopf_algebra, bialgebra, group, hom, hopf_algebroid, hopf_galois, coalgebra, comodule, module, monoidal_category, bifold, functor, product, quantum",18
math,76,2000–2005,2000,2005,"elliptic_curve, curve, group, barth, nieto, abelian, brill_noether_locus, division, field, modular, rank, zeta_function, abelian_variety, brill_noether_loci, bundle, characteristic, conductor, ddh, drinfeld, heegner, hilbert_tenth, isotrivial, iwasawa, module, nekovar, parametrisation, point, prime, quintic, refined, selmer, sha, supersingular, tate_shafarevich, torsion, verrill, wronskian",37
math,76,2005–2010,2005,2010,"elliptic_curve, field, group, rank, selmer, adic, birch_swinnerton_dyer, conjecture, curve, galois, heegner, module, shafarevich_tate, supersingular, bmq, characteristic, drinfeld, isotrivial, iwasawa, kolyvagin, parity, point, sha, torsion, wronskian",25
math,76,2010–2015,2010,2015,"adic, elliptic_curve, field, group, selmer, curve, prime, torsion, twist, galois, conjecture, quadratic, birch_swinnerton_dyer, bmq, darmon, discriminant, divisibility, point, rank",19
math,76,2015–2020,2015,2020,"curve, elliptic_curve, field, group, prime, selmer, mathbb_mathbb, torsion, adic, point, conjecture, ell, galois, rational, twist",15
math,76,2020–2025,2020,2025,"curve, elliptic_curve, field, group, mathbb_mathbb, prime, selmer, mathbb, conjecture, isogeny, point, torsion, adic, supersingular",14
math,77,2000–2005,2000,2005,"matrix, eigenvalue, unilateral, inequality, perturbative, quaternion, algebra, bezout, coefficient, determinant, hermitian, littlewood_richardson, maximal, rho, thematic_factorization, unknown, 2rs, baab, bbc, chandler, conjugacy_class, davis, deligne_simpson, denote, eigenvector, left_right, multiplicativity, nash, orthogonal, potter, singular, spectrum, temple",33
math,77,2005–2010,2005,2010,"inequality, matrix, eigenvalue, determinant, hadamard, 2rs, function, linear, norm, super, superbimatrice, array_cccc, baab, bimatrice, entry, eqref_abeq1, goth_bbb, hermitian, kyp, maximal, multiplicativity, nonnegative, pmatrix, pmatrix_end_pmatrix, positive, positive_semidefinite, potter, rank, ritz, semidefinite, smirnov, spectral_radius, spectrum, symmetric, temple, tridiagonal",36
math,77,2010–2015,2010,2015,"inequality, matrix, hadamard, positive_semidefinite, eigenvalue, function, positive, nonnegative, permanent, rank, circulant, cone, positive_definite, wner, bound, cretan, eqref_abeq1, hsos, hurley, perm, semidefinite, set, superbimatrice",23
math,77,2015–2020,2015,2020,"hadamard, inequality, matrix, eigenvalue, nonnegative, determinant, frac, positive, bound, convex, permanent, positive_semidefinite, right, bmatrix_end_bmatrix, cal, cone, coquaternionic, cretan, entry, extreme, hermitian, hsos, mathbb_times, mathcal, perm, positive_definite, textbf_ber",27
math,77,2020–2025,2020,2025,"eigenvalue, inequality, matrix, nonnegative, positive, right, entry, determinant, hadamard, cone, operator, positive_semidefinite, convex, cop, frac, leq, mathcal, norm, radius, rank, spectral_radius, text_sxdeg, toeplitz",23
math,78,2000–2005,2000,2005,"flow, curvature, diffeomorphism, mean_curvature, barycenter, besson_courtois_gallot, duady, earle, long_standing, manifold, survey, tanaka_webster, advance, area, codimension, constant, contact, crcr, deformation, estimate, friendly, geometry, grade, gradient, graph, group, height, initial_datum, lagrangian, report, retract, riemman, sdim, self_shrinker, surface",35
math,78,2005–2010,2005,2010,"curvature, flow, mean_curvature, hypersurface, surface, convex, manifold, constant, curve, curve_shortening, estimate, self_shrinker, aleksandrov, codimension, cone, epsilon, friendly, graph, height, horosphere, hyperbolic, lagrangian, masur_smillie, projectively_anosov, scalar_curvature, schoen_wolfson, slag, soliton, volume",29
math,78,2010–2015,2010,2015,"curvature, flow, mean_curvature, curve, hypersurface, surface, geodesic, manifold, convex, curve_shortening, lagrangian, self_shrinker, sphere, boundary, existence, fpp, monotonicity, point, shortening_flow, soliton, volume",21
math,78,2015–2020,2015,2020,"curvature, flow, hypersurface, mean_curvature, convex, surface, curve, curve_shortening, gradient, ancient, boundary, convex_body, geodesic, inj, manifold, mathbb_mathbb, point, self_shrinker, singularity, sphere, teichm_ller_harmonic, textbf, yamabe",23
math,78,2020–2025,2020,2025,"curvature, flow, hypersurface, mean_curvature, surface, convex, mathbb_mathbb, gradient, ancient, boundary, curve, translator, anisotropic, capillary, curve_shortening, manifold",16
math,79,2000–2005,2000,2005,"operator, bar, holomorphic, nspace, space, fredholm, function, paley_wiener, bergman, domain, egg, hilbert_schmidt, bergman_kernel, cascade, cohyponormality, composition, envelope, factorization, farey, fractional, fundation, hardy, holomorphic_cliffordian, joel, keng, korean, national_university, partial, segal_bargmann, seoul, sequence, symbol, ultrafunctional",33
math,79,2005–2010,2005,2010,"composition, function, operator, space, holomorphic, symbol, bergman, toeplitz, fractional, gelfand_shilov, holomorphic_cliffordian, kernel, bergman_kernel, cohyponormality, fundation, hardy, hermitean, hilbert_space, itb, itc, kadison, monogenic",22
math,79,2010–2015,2010,2015,"bergman, composition, function, hardy, operator, space, toeplitz, symbol, holomorphic, carleson, fouri_transform, hankel, hat, hermitean, hypercyclic, kadison, measure, monogenic, varphi",19
math,79,2015–2020,2015,2020,"bergman, composition, function, hardy, operator, space, toeplitz, holomorphic, bergman_kernel, hankel, mathbb_mathbb, symbol, unit_ball, carleson, quaternionic, varphi, weighted",17
math,79,2020–2025,2020,2025,"bergman, composition, function, hardy, operator, space, toeplitz, holomorphic, mathbb_mathbb, symbol, mathcal, weighted, adam, carleson, hankel, mathbb",16
math,80,2000–2005,2000,2005,"adaptation, algorithm, bandwidth, batch, boolean, certainprobabilistic, classification, dichotomous, estimation, junta, juntas, komarova, machine, margin, memoryless, nucleotide, risk, snp, theintroduction, zeta_function",20
math,80,2005–2010,2005,2010,"classification, classifier, regression, bandwidth, margin, selection, boolean, estimation, junta, juntas, lasso, penalty, risk, adaptation, bayes, boosting, buculo, cap, datum, dichotomous, empirical, estimate, heredity, hierarchical, icap, illusion, kernel, machine, mixture, pac_baye, plug_classifier, rate, regularization, rkh, submodular, svm, svms, variable",38
math,80,2010–2015,2010,2015,"classifier, datum, selection, kernel, margin, regression, risk, aggregation, algorithm, classification, consistency, learning, penalty, plug_classifier, rate, training, anomaly, award, cross, empirical, ipca, meeg, pac_baye, predictor, procedure, productivity, regularization, rkh, siirv, siirvs, submodular, worker",32
math,80,2015–2020,2015,2020,"algorithm, classifier, datum, classification, learning, regression, risk, error, lasso, loss, sample, prediction, siirvs, aggregation, anomaly, consistency, coordinate_descent, cross_validation, dplm, empirical, estimator, siirv, training",23
math,80,2020–2025,2020,2025,"algorithm, datum, learning, loss, prediction, regression, training, risk, classification, classifier, neural_network, dataset, distribution, sample",14
math,81,2000–2005,2000,2005,,0
math,81,2005–2010,2005,2010,"agent, cvpnd, sgss, economic, relocation, schedule, tour, traffic_assignment, vpnd, algorithm, asymmetric_salesman, capacity, car, concave, convoy, cost, cvetkovic, design, dominance, dynamic, economy, government, hop, jeep, job_shop, jonker, math, network, phipps, priority, private, routing_scheduling, sdp_relaxation, semidefinite_programming, virtual, volgenannt, wage, warshall",38
math,81,2010–2015,2010,2015,"network, algorithm, vehicle, flow, traffic, cost, jeep, optimization, agent, convoy, metaheuristic, abstract, car, cargo, carp, customer, cvpnd, design, driver, fuel, hop, junction, mixed_integer, phipps, placement, planning, rebalancing, routing_scheduling, salesman, service, strategy, transportation",32
math,81,2015–2020,2015,2020,"algorithm, network, traffic, vehicle, cost, road, optimization, transportation, demand, service, strategy, travel, atsp, cardiac_arrest, cargo, congestion, customer, drone, flow, fuel, item, location, optimal, path, planning",25
math,81,2020–2025,2020,2025,"algorithm, cost, demand, network, optimization, service, traffic, vehicle, customer, transportation, optimal, planning",12
math,82,2000–2005,2000,2005,"game, player, policy, bankroll, blackjack, buffer, buffer_overflow, cardcounting, deviation, differentiable, gain, management, markov_decision, mixed, nash, nash_equilibrium, network, optimal, person, providence, queue, risk_sensitive, set, tognoli, unichain, universality, utility",27
